Name: , Address: 4a:7e:ca:b9:d7:4e, manufacturer data: 4c0010050318e40a5e
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 2c:41:a1:df:ba:91, manufacturer data: 010a4100ab006db081, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 4b:86:b7:06:c5:7c, manufacturer data: 4c0010053318096b82, txPower: 8
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 4c:0c:8b:61:aa:7b, manufacturer data: 4c0010061a1e45c35f7d, txPower: 12
Name: , Address: 77:e2:06:40:e8:4c, manufacturer data: 4c001005131ca6cafa
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 77:8c:24:d6:80:2f, manufacturer data: 4c0010051a1ce2842f
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 59:5d:79:05:4c:0d, manufacturer data: 4c001005131c2f9d05
Name: , Address: 44:ed:f0:ba:fa:5c, manufacturer data: 4c00100503188d6642
Name: , Address: 69:56:67:25:87:6d, manufacturer data: 4c0010050b18290256
Name: , Address: c0:d3:91:e3:7b:39, manufacturer data: 4c0002150000000000000000000000000000000000000000c5
Name: , Address: 4d:f7:40:45:f2:68, manufacturer data: 4c0010051118763b14
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 4b:86:b7:06:c5:7c, manufacturer data: 4c0010053318096b82, txPower: 8
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 77:e2:06:40:e8:4c, manufacturer data: 4c001005131ca6cafa
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 77:8c:24:d6:80:2f, manufacturer data: 4c0010051a1ce2842f
Name: , Address: 4d:f7:40:45:f2:68, manufacturer data: 4c0010051118763b14
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 7e:d4:d6:6b:65:d7, manufacturer data: 4c001005031c3552a5
Name: , Address: 58:eb:f7:5d:13:fd, manufacturer data: 4c001006031ec455287c, txPower: 12
Name: , Address: 7c:5a:d2:8b:0c:e0, manufacturer data: 4c001005131c41cce7
Name: , Address: 38:98:66:a2:fb:0d, manufacturer data: 4c00090603d5c0a80235
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 77:8c:24:d6:80:2f, manufacturer data: 4c0010051a1ce2842f
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 4b:86:b7:06:c5:7c, manufacturer data: 4c0010053318096b82, txPower: 8
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 7c:5a:d2:8b:0c:e0, manufacturer data: 4c001005131c41cce7
Name: , Address: 7e:d4:d6:6b:65:d7, manufacturer data: 4c001005031c3552a5
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 55:66:47:c9:3b:dd, manufacturer data: 4c001006131ef41da983, txPower: 12
Name: , Address: 4f:54:f9:c5:41:20, manufacturer data: 4c001005011c12c79a
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 4b:86:b7:06:c5:7c, manufacturer data: 4c0010053318096b82, txPower: 8
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 73:3b:88:fd:58:92, manufacturer data: 4c0010051a1c98de44
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 77:8c:24:d6:80:2f, manufacturer data: 4c0010051a1ce2842f
Name: , Address: 65:d2:f5:a0:9e:f6, manufacturer data: 4c0010050a18253fb6
Name: , Address: 42:54:d5:22:06:e4, manufacturer data: 4c0010050b1ceeb467
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 4b:86:b7:06:c5:7c, manufacturer data: 4c0010053318096b82, txPower: 8
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 77:8c:24:d6:80:2f, manufacturer data: 4c0010051a1ce2842f
Name: , Address: 65:d2:f5:a0:9e:f6, manufacturer data: 4c000c0e006e0b4365add1333c1ba2ba965b10050b1c253fb6
Name: , Address: 44:ed:f0:ba:fa:5c, manufacturer data: 4c00100503188d6642
Name: , Address: 73:3b:88:fd:58:92, manufacturer data: 4c0010051a1c98de44
Name: , Address: 57:ee:46:1e:29:73, manufacturer data: 4c001005331c33efeb, txPower: 7
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 4b:86:b7:06:c5:7c, manufacturer data: 4c0010053318096b82, txPower: 8
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 57:ee:46:1e:29:73, manufacturer data: 4c001005331c33efeb, txPower: 7
Name: , Address: 77:e2:06:40:e8:4c, manufacturer data: 4c001005131ca6cafa
Name: , Address: 77:8c:24:d6:80:2f, manufacturer data: 4c0010051a1ce2842f
Name: , Address: 4c:0c:8b:61:aa:7b, manufacturer data: 4c0010061a1e45c35f7d, txPower: 12
Name: , Address: 2c:41:a1:df:ba:91, manufacturer data: 010a4100ab006db081, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 58:eb:f7:5d:13:fd, manufacturer data: 4c001006031ec455287c, txPower: 12
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 4c:0c:8b:61:aa:7b, manufacturer data: 4c0010061a1e45c35f7d, txPower: 12
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 4b:86:b7:06:c5:7c, manufacturer data: 4c0010053318096b82, txPower: 8
Name: , Address: 41:28:bf:36:21:3d, manufacturer data: 4c000e0601004f0007041005031cb9c0ec
Name: , Address: 77:8c:24:d6:80:2f, manufacturer data: 4c0010051a1ce2842f
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: 58:eb:f7:5d:13:fd, manufacturer data: 4c001006031ec455287c, txPower: 12
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 59:5d:79:05:4c:0d, manufacturer data: 4c001005131c2f9d05
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 73:3b:88:fd:58:92, manufacturer data: 4c0010051a1c98de44
Name: , Address: 77:e2:06:40:e8:4c, manufacturer data: 4c001005131ca6cafa
Name: , Address: 44:ed:f0:ba:fa:5c, manufacturer data: 4c00100503188d6642
Name: , Address: 57:ee:46:1e:29:73, manufacturer data: 4c000c0e001e0bea5f216ee3da5f7ecc582710057b1c33efeb
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 41:28:bf:36:21:3d, manufacturer data: 4c000e0601004f0007041005031cb9c0ec
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 59:5d:79:05:4c:0d, manufacturer data: 4c000c0e00b4ac30d612d3c8808c395845af10051b1c2f9d05
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 57:d3:a6:51:20:43, manufacturer data: 4c000d0450e196e71005011ce6da6e
Name: , Address: 4b:df:02:de:56:12, manufacturer data: 4c001005031c4bd3c1
Name: , Address: 57:ee:46:1e:29:73, manufacturer data: 4c0010057b1c33efeb, txPower: 7
Name: , Address: 58:eb:f7:5d:13:fd, manufacturer data: 4c001006031ec455287c, txPower: 12
Name: , Address: 4b:86:b7:06:c5:7c, manufacturer data: 4c0010053318096b82, txPower: 8
Name: , Address: 65:d2:f5:a0:9e:f6, manufacturer data: 4c0010050a18253fb6
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: c0:d3:91:e3:7b:39, manufacturer data: 4c0002150000000000000000000000000000000000000000c5
Name: , Address: 4c:0c:8b:61:aa:7b, manufacturer data: 4c0010061a1e45c35f7d, txPower: 12
Name: , Address: 77:8c:24:d6:80:2f, manufacturer data: 4c0010051a1ce2842f
Name: , Address: 6c:c8:df:12:aa:7b, manufacturer data: 4c000c0e003534a8a9172bb243d6c8260a1e10050b1c7ce203
Name: , Address: 42:e2:52:f2:82:d3, manufacturer data: 4c001005131cbfb25d, txPower: 12
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 58:eb:f7:5d:13:fd, manufacturer data: 4c001006031ec455287c, txPower: 12
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 42:e2:52:f2:82:d3, manufacturer data: 4c001005131cbfb25d, txPower: 12
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 41:28:bf:36:21:3d, manufacturer data: 4c000e0601004f0007041005031cb9c0ec
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: 4b:86:b7:06:c5:7c, manufacturer data: 4c0010053318096b82, txPower: 8
Name: , Address: 77:8c:24:d6:80:2f, manufacturer data: 4c0010051a1ce2842f
Name: , Address: 44:ed:f0:ba:fa:5c, manufacturer data: 4c00100503188d6642
Name: , Address: 4c:0c:8b:61:aa:7b, manufacturer data: 4c0010061a1e45c35f7d, txPower: 12
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 77:46:19:44:b4:b0, manufacturer data: 4c00100503186ae33f, txPower: 12
Name: , Address: 57:d3:a6:51:20:43, manufacturer data: 4c000d0450e196e71005011ce6da6e
Name: , Address: 79:3a:fc:d7:25:d2, manufacturer data: 4c001005131c2b37f1
Name: , Address: 7d:bf:0d:e4:79:e4, manufacturer data: 4c00100503186419f0
Name: , Address: 77:e2:06:40:e8:4c, manufacturer data: 4c001005131ca6cafa
Name: , Address: 55:9d:da:9e:82:a3, manufacturer data: 4c0010050318149213
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 7d:8c:74:0e:a9:9a, manufacturer data: 4c0010050318eb32dd
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 4c:0c:8b:61:aa:7b, manufacturer data: 4c0010061a1e45c35f7d, txPower: 12
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 4b:86:b7:06:c5:7c, manufacturer data: 4c0010053318096b82, txPower: 8
Name: , Address: 57:d3:a6:51:20:43, manufacturer data: 4c000d0450e196e71005011ce6da6e
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 77:46:19:44:b4:b0, manufacturer data: 4c00100503186ae33f, txPower: 12
Name: , Address: 75:3e:ab:29:a1:e6, manufacturer data: 4c00100501989d87f0
Name: , Address: 77:8c:24:d6:80:2f, manufacturer data: 4c0010051a1ce2842f
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 57:ee:46:1e:29:73, manufacturer data: 4c0010057b1c33efeb, txPower: 7
Name: , Address: 7d:bf:0d:e4:79:e4, manufacturer data: 4c00100503186419f0
Name: , Address: 54:30:bf:cc:17:28, manufacturer data: 4c001005671c989581, txPower: 8
Name: , Address: 41:28:bf:36:21:3d, manufacturer data: 4c000e0601004f0007041005031cb9c0ec
Name: , Address: 55:9d:da:9e:82:a3, manufacturer data: 4c0010050318149213
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 77:e2:06:40:e8:4c, manufacturer data: 4c001005131ca6cafa
Name: , Address: 2c:41:a1:df:ba:91, manufacturer data: 010a4100ab006db081, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 42:e2:52:f2:82:d3, manufacturer data: 4c001005131cbfb25d, txPower: 12
Name: , Address: 55:9d:da:9e:82:a3, manufacturer data: 4c0010050318149213
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: 54:30:bf:cc:17:28, manufacturer data: 4c001005671c989581, txPower: 8
Name: , Address: 57:ee:46:1e:29:73, manufacturer data: 4c0010057b1c33efeb, txPower: 7
Name: , Address: 41:d4:e1:44:c3:83, manufacturer data: 4c0010051b1c5eeb06
Name: , Address: 77:46:19:44:b4:b0, manufacturer data: 4c00100503186ae33f, txPower: 12
Name: , Address: 77:e2:06:40:e8:4c, manufacturer data: 4c001005131ca6cafa
Name: , Address: 7d:8c:74:0e:a9:9a, manufacturer data: 4c0010050318eb32dd
Name: , Address: 7d:bf:0d:e4:79:e4, manufacturer data: 4c00100503186419f0
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 58:eb:f7:5d:13:fd, manufacturer data: 4c001006031ec455287c, txPower: 12
Name: , Address: 7d:bf:0d:e4:79:e4, manufacturer data: 4c00100503186419f0
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 77:46:19:44:b4:b0, manufacturer data: 4c00100503186ae33f, txPower: 12
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 7a:13:7b:6c:9e:2f, manufacturer data: 4c001005031c40ca33
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: NSQP-F1NPE-XMHNH, Address: f3:fc:44:fe:79:53, txPower: 8
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: 4c:0c:8b:61:aa:7b, manufacturer data: 4c0010061a1e45c35f7d, txPower: 12
Name: , Address: 57:74:67:8b:bd:a6, manufacturer data: 4c0010051718150f3b
Name: , Address: 6d:bc:8a:c4:d8:39, manufacturer data: 4c0010050a180dbec9
Name: , Address: 4f:54:f9:c5:41:20, manufacturer data: 4c001005011812c79a
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 54:30:bf:cc:17:28, manufacturer data: 4c0010056e1c989581, txPower: 8
Name: , Address: 4c:0c:8b:61:aa:7b, manufacturer data: 4c0010061a1e45c35f7d, txPower: 12
Name: , Address: 7a:13:7b:6c:9e:2f, manufacturer data: 4c001005031c40ca33
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: NSQP-F1NPE-XMHNH, Address: f3:fc:44:fe:79:53, txPower: 8
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 45:74:ab:90:22:63, manufacturer data: 4c001005031c121727, txPower: 12
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: 7d:8c:74:0e:a9:9a, manufacturer data: 4c0010050318eb32dd
Name: , Address: 7d:bf:0d:e4:79:e4, manufacturer data: 4c00100503186419f0
Name: , Address: 4d:f7:40:45:f2:68, manufacturer data: 4c0010051118763b14
Name: , Address: 77:46:19:44:b4:b0, manufacturer data: 4c00100503186ae33f, txPower: 12
Name: , Address: 55:9d:da:9e:82:a3, manufacturer data: 4c0010050318149213
Name: , Address: 5e:ef:2e:8f:a5:67, manufacturer data: 4c0010065a1ef3c4cf92, txPower: 7
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 4c:0c:8b:61:aa:7b, manufacturer data: 4c0010061a1e45c35f7d, txPower: 12
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 6d:bc:8a:c4:d8:39, manufacturer data: 4c0010050a180dbec9
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 77:e2:06:40:e8:4c, manufacturer data: 4c001005131ca6cafa
Name: , Address: 6e:76:ec:db:0b:c5, manufacturer data: 4c0010050198b86fc1, txPower: 24
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: 5e:ef:2e:8f:a5:67, manufacturer data: 4c0010061a1ef3c4cf92, txPower: 7
Name: , Address: 41:28:bf:36:21:3d, manufacturer data: 4c000e0601004f0007041005031cb9c0ec
Name: , Address: 4d:f7:40:45:f2:68, manufacturer data: 4c0010051118763b14
Name: , Address: 7a:13:7b:6c:9e:2f, manufacturer data: 4c001005031c40ca33
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 6e:76:ec:db:0b:c5, manufacturer data: 4c0010050198b86fc1, txPower: 24
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: 41:28:bf:36:21:3d, manufacturer data: 4c000e0601004f0007041005031cb9c0ec
Name: , Address: 5e:ef:2e:8f:a5:67, manufacturer data: 4c0010061a1ef3c4cf92, txPower: 7
Name: , Address: 41:d4:e1:44:c3:83, manufacturer data: 4c0010051b1c5eeb06
Name: , Address: cb:ca:8d:cf:4c:60, manufacturer data: 57010055ecb6c9ae0aee9161918925a5f7525202cbca8dcf4c60
Name: , Address: c0:d3:91:e3:7b:39, manufacturer data: 4c0002150000000000000000000000000000000000000000c5
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 54:30:bf:cc:17:28, manufacturer data: 4c0010056e1c989581, txPower: 8
Name: , Address: 7d:06:2e:14:69:b6, manufacturer data: 4c000215446a9a3336670c5fe0e629588785e04000010001c5
Name: , Address: 57:d3:a6:51:20:43, manufacturer data: 4c000d0450e196e70f0200001005011ce6da6e
Name: , Address: 41:d4:e1:44:c3:83, manufacturer data: 4c0010051a1c5eeb06
Name: , Address: 6b:e6:3c:83:94:86, manufacturer data: 4c000c0e005b24fceb4404704af8741c423410054e1c946255
Name: , Address: 53:b3:a7:32:c1:a2, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 5e:ef:2e:8f:a5:67, manufacturer data: 4c0010061a1ef3c4cf92, txPower: 7
Name: , Address: 41:28:bf:36:21:3d, manufacturer data: 4c000e0601004f0007041005031cb9c0ec
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff5, txPower: 12
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 6e:76:ec:db:0b:c5, manufacturer data: 4c0010050198b86fc1, txPower: 24
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 42:4c:a9:e3:22:62, manufacturer data: 4c001005011849f807, txPower: 24
Name: , Address: 2c:41:a1:df:ba:91, manufacturer data: 010a4100ab006db081, serviceUUID: 0000febe-0000-1000-8000-00805f9b34fb
Name: , Address: 42:4c:a9:e3:22:62, manufacturer data: 4c00100501188b5e0a, txPower: 24
Name: , Address: 77:e2:06:40:e8:4c, manufacturer data: 4c001005131ca6cafa
Name: , Address: 4a:9f:2d:ff:0f:a3, manufacturer data: 4c001005411cc85af2, txPower: 12
Name: , Address: 7d:28:e3:57:b3:84, manufacturer data: 4c001005131ccc6763
Name: , Address: 65:aa:db:ea:cc:a1, manufacturer data: 4c0010061a1e44be112d, txPower: 12
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff1, txPower: 12
Name: , Address: 41:28:bf:36:21:3d, manufacturer data: 4c000e0601004f0007041005031cb9c0ec
Name: , Address: 6f:23:3b:57:ac:83, manufacturer data: 4c001005131ccbe897
Name: , Address: 6b:e6:3c:83:94:86, manufacturer data: 4c0010050e18946255, txPower: 7
Name: , Address: 7e:37:17:27:a5:05, manufacturer data: 4c001006031ea75890c5, txPower: 12
Name: , Address: c8:d0:83:c4:98:a0, manufacturer data: 4c00100501103a559b
Name: , Address: 41:d4:e1:44:c3:83, manufacturer data: 4c0010051b1c5eeb06
Name: , Address: 54:30:bf:cc:17:28, manufacturer data: 4c0010056e1c989581, txPower: 8
Name: , Address: 4d:94:61:2c:85:a7, manufacturer data: 4c001006031e00669ff1, txPower: 12
